filename,room_width_m,room_height_m,room_depth_m,src_x_m,src_y_m,src_z_m,mic_x_m,mic_y_m,mic_z_m,distance_m,RT60_s
rir_0040.wav,7.867640653392215,3.821142550509255,14.587894543378695,2.3156088697425816,10.615817991157586,2.603948870138947,3.377229842300125,11.464184568526527,2.8800732594551066,1.386726222924315,0.7413343222599001
rir_0041.wav,6.677351245012461,2.872987943128592,15.026995436066711,1.8158030867640558,10.509228891537104,2.2602092369842017,4.080461141736182,10.968035739510107,1.5575088467463907,2.4151537566244983,0.5573439518841632
rir_0042.wav,12.780261918833494,5.499076441121966,9.320251168805548,8.961717439197711,4.871628634669991,4.760440689546677,9.192533794774135,5.520593303008897,3.185590630528482,1.7188903511112688,0.6466393861665601
rir_0043.wav,3.959244149896693,4.827319787926908,10.289745696528973,1.4634397884807429,3.0828075487159854,1.7278543422657606,2.739665444362881,3.542946923291481,0.855346314147163,1.6129942429835036,0.6623826589234081
rir_0044.wav,4.020120940786363,5.356622643403719,13.109652407693973,3.1067387001445814,8.779479992587113,2.4093430472350743,3.075794688886767,5.784048287492721,4.28685068873643,3.5353364161863587,0.45576333473105946
rir_0045.wav,3.714252923768429,5.802530740873013,10.848930553523347,1.4705575084173501,7.02516380692084,4.62639090993035,1.392981045310243,0.5526218557815049,1.6452398508000508,7.126505388634777,0.4013639467651455
rir_0046.wav,5.161844283661294,3.9741225169732157,16.170332868988353,2.124119039388817,4.029216216933338,2.42026024494934,2.7157455846123337,7.1545762248174585,2.0143873303224784,3.2066540148139224,1.2784117106121036
rir_0047.wav,14.579096438209643,4.615979075282729,5.122987009828412,2.707296681998691,2.461139940671609,0.560904356393212,8.888012551138509,1.63165074511826,3.555934446066169,6.918056534795226,0.6811373063444021
rir_0048.wav,14.294365085216315,5.979760626550822,15.857083350667484,11.823544583447514,14.655483820624239,1.454257636096251,13.123185481041455,11.928151281674548,5.363531390830737,4.940630580216296,0.7798601774025749
rir_0049.wav,6.044884545196057,3.803414241612122,3.6493861282959617,5.0328678021678135,1.1971623778029303,1.0907670812378758,4.443939228445596,0.6058872886075848,3.073161808365078,2.150890966597606,0.9336290525950942
rir_0050.wav,12.606481565213333,3.393079324951616,8.735929917322682,0.713800921017578,5.57155033645862,1.2496552330210768,11.449102987833204,3.795463419272629,2.2427626923981983,10.926456773769143,2.5
rir_0051.wav,10.18494062269098,4.465135050075717,3.02898159044752,1.692268791965749,1.7854083564744123,1.9412752665338222,2.3250300069559784,2.175948826964588,2.203744576424458,0.7885421693993705,0.33997340620698363
rir_0052.wav,3.0608582733724874,4.065431584142609,3.100760840241933,1.0255548531906322,1.144648800391996,2.0676570727650816,1.6124094307332841,1.8530142600412807,3.00531416710845,1.3135374932522312,0.8856755798971669
rir_0053.wav,7.670842885445248,4.5448898803113265,4.56454142150844,4.904132520448862,3.526856805721652,0.627061581106846,6.181382895152386,1.465291404144135,2.365783320527963,2.98405323541611,0.40699284860747165
rir_0054.wav,11.196751017577677,2.9880093731817885,7.022526068412078,5.265043900897484,5.985034512236065,1.2360335457188778,5.697884078718953,0.7007206186773229,1.686123171027189,5.321081151044837,0.4074597187870298
rir_0055.wav,5.524313239896178,2.9239925612712643,15.86768445525848,0.8534965587260616,7.944262438737753,2.0488042381412104,3.303977779775683,13.953605215672734,1.4042262805521017,6.521697598695237,0.36735324136147474
rir_0056.wav,3.292389787573554,2.98169477020691,19.12318132613704,0.7549754616486928,16.749842154070734,2.2189350465428137,2.6307839104349733,4.647660063878506,1.1283917020886758,12.295151624394094,0.6866480233934394
rir_0057.wav,13.869138389667818,2.829034855098669,11.661972310940662,12.850152287425228,9.941853527373318,1.5374769358554858,0.5166950626097835,9.168640121400246,1.8065904231288719,12.360600638988432,0.5632198022110677
rir_0058.wav,4.006146027261894,5.849219142689152,7.246918057928257,1.1910512854075723,4.979326897483074,4.916401353659928,0.7725566747301202,5.104911345196664,4.654646344780421,0.5093376849862086,0.5288906044791464
rir_0059.wav,7.148221507396749,2.5907011883100517,5.7972002626870704,1.9126911054617666,4.537471811542082,1.7654773973896363,2.2109130359248375,3.7136261504931563,1.980223308894793,0.9020941190066821,1.334166869982328
rir_0060.wav,3.833271113996605,4.33682845210009,6.458287506675356,2.103156904200611,3.114309983775902,2.8376729382302606,0.5367411813793782,1.8062208606401022,1.790270593806943,2.2938629082556816,1.7195304137544718
rir_0061.wav,6.395783045527497,3.3899896765122026,10.067454814257081,5.4942414769500205,3.690907389095227,2.85085281946356,0.6818379354828514,6.880535352299346,1.9864473220893384,5.837820762362458,0.37720907678561083
